user_id,registration_date,first_touch_channel,first_touch_campaign_id,user_type,user_role,company_name,company_industry,company_size_category,country,supplier_capabilities_text,user_feedback_text,total_rfq_value_submitted_buyer,total_deals_won_value_supplier,ltv_actual_or_predicted,is_paying_customer,churn_date
USER00127,2023-03-22,Email Drip,CAMP0009,Buyer,Operations Director,Pitts-Moon,Automotive Manufacturing,Medium Business (51-200 emp),Mexico,,,0.0,0.0,0.0,False,
USER00128,2024-12-13,Webinar Platform,CAMP0044,Supplier,Sales Director,Tucker Ltd,Medical Devices,Enterprise (1000+ emp),United Kingdom,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",,0.0,0.0,0.0,False,
USER00129,2023-10-02,Webinar Platform,CAMP0039,Buyer,R&D Lead,"Sanchez, Mcgee and Gutierrez",Aerospace & Defense,Large Company (201-1000 emp),Germany,,,0.0,0.0,0.0,False,
USER00130,2022-10-16,Webinar Platform,CAMP0039,Buyer,Procurement Manager,Davis-Walker,Aerospace & Defense,Enterprise (1000+ emp),Germany,,,0.0,0.0,0.0,False,
USER00131,2022-09-02,Email Drip,CAMP0020,Buyer,Sourcing Specialist,Lowe-Serrano,Electronics & Semiconductors,Startup (1-10 emp),Northern Mariana Islands,,,790.64,0.0,1060.09,True,
USER00132,2022-11-03,Email Drip,CAMP0019,Supplier,Production Head,Padilla-Mccoy,Renewable Energy,Large Company (201-1000 emp),India,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,8874.14,4563.15,True,
USER00133,2025-01-17,SEO Blog,CAMP0025,Supplier,Account Manager,Norris-Graham,Electronics & Semiconductors,Large Company (201-1000 emp),Canada,,,0.0,0.0,0.0,False,
USER00134,2023-03-24,Email Drip,CAMP0042,Prospect,,,,,Germany,,Loved the quality of suppliers I found.,0.0,0.0,0.0,False,
USER00135,2022-11-30,Display Network,CAMP0021,Buyer,Sourcing Specialist,"Parker, Fletcher and Price",Aerospace & Defense,Large Company (201-1000 emp),Mexico,,Loved the quality of suppliers I found.,2306.24,0.0,2157.93,True,
USER00136,2025-02-03,LinkedIn Ads,CAMP0002,Buyer,Sourcing Specialist,Ellis LLC,Renewable Energy,Small Business (11-50 emp),Montserrat,,,289.03,0.0,442.73,True,
USER00137,2024-07-23,Email Drip,CAMP0020,Supplier,Account Manager,Griffin Group,Electronics & Semiconductors,Enterprise (1000+ emp),United Kingdom,"Custom Gear Manufacturing; Spur, Helical, Bevel Gears; Heat Treatment; Gear Hobbing & Shaping",,0.0,17104.76,11031.8,True,
USER00138,2023-06-16,Display Network,CAMP0016,Supplier,Account Manager,"Joseph, Taylor and Lindsey",Medical Devices,Medium Business (51-200 emp),Germany,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",It's not as intuitive as I hoped.,0.0,0.0,0.0,False,
USER00139,2023-10-06,Email Drip,,Buyer,R&D Lead,Douglas Inc,Automotive Manufacturing,Startup (1-10 emp),USA,,,0.0,0.0,0.0,False,
USER00140,2023-08-19,LinkedIn Ads,,Buyer,Operations Director,Lawrence-Bauer,Electronics & Semiconductors,Enterprise (1000+ emp),Rwanda,,The search results could be more accurate.,0.0,0.0,0.0,False,
USER00141,2023-10-10,Email Drip,CAMP0019,Buyer,R&D Lead,"Roberts, Shaw and Garcia",Robotics & Automation,Large Company (201-1000 emp),United Kingdom,,,4508.15,0.0,7583.06,True,
USER00142,2022-10-26,Google Ads,CAMP0014,Supplier,Sales Director,Nash Group,Automotive Manufacturing,Small Business (11-50 emp),Canada,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",,0.0,0.0,0.0,False,
USER00143,2024-07-17,Webinar Platform,CAMP0029,Buyer,R&D Lead,Phillips Group,Renewable Energy,Large Company (201-1000 emp),Slovenia,,"The service is standard, nothing exceptional.",0.0,0.0,0.0,False,
USER00144,2022-01-13,LinkedIn Ads,CAMP0002,Supplier,Account Manager,Reyes LLC,Electronics & Semiconductors,Enterprise (1000+ emp),USA,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",,0.0,4119.05,7028.75,True,
USER00145,2024-12-31,Direct,,Supplier,Business Owner,Nichols Inc,Aerospace & Defense,Small Business (11-50 emp),USA,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",,0.0,0.0,0.0,False,
USER00146,2024-12-16,SEO Blog,CAMP0037,Buyer,Procurement Manager,Williams Ltd,Aerospace & Defense,Startup (1-10 emp),India,,,0.0,0.0,0.0,False,
USER00147,2023-01-27,SEO Blog,CAMP0032,Buyer,Operations Director,Kelly Inc,Construction Equipment,Startup (1-10 emp),Australia,,,0.0,0.0,0.0,False,
USER00148,2024-01-31,SEO Blog,CAMP0032,Supplier,Sales Director,"Hobbs, Harmon and Bell",Robotics & Automation,Small Business (11-50 emp),Japan,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",The platform is very user-friendly and efficient.,0.0,2964.83,2458.98,True,
USER00149,2024-07-09,Email Drip,CAMP0020,Buyer,Design Engineer,Johnson Group,Medical Devices,Large Company (201-1000 emp),USA,,,0.0,0.0,0.0,False,
USER00150,2024-09-05,SEO Blog,CAMP0031,Buyer,Sourcing Specialist,"Smith, Cochran and Gibson",Medical Devices,Medium Business (51-200 emp),Australia,,Loved the quality of suppliers I found.,0.0,0.0,0.0,False,
USER00151,2022-10-20,LinkedIn Ads,CAMP0028,Buyer,Procurement Manager,Clark Group,Robotics & Automation,Medium Business (51-200 emp),United Kingdom,,"Resolved my issue promptly, great support.",0.0,0.0,0.0,False,
USER00152,2024-01-15,Webinar Platform,CAMP0029,Supplier,Production Head,Lewis-Meyers,Automotive Manufacturing,Enterprise (1000+ emp),Canada,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,,0.0,12161.35,9397.75,True,
USER00153,2024-08-26,Google Ads,CAMP0046,Buyer,R&D Lead,Wolf LLC,General Industrial,Startup (1-10 emp),Australia,,,9308.6,0.0,9293.58,True,
USER00154,2023-09-12,Email Drip,CAMP0006,Buyer,Operations Director,Mcclain Ltd,Robotics & Automation,Startup (1-10 emp),India,,,0.0,0.0,0.0,False,
USER00155,2022-03-29,Display Network,CAMP0021,Buyer,R&D Lead,Kelly Ltd,Aerospace & Defense,Enterprise (1000+ emp),USA,,,0.0,0.0,0.0,False,
USER00156,2024-07-01,Partner Referral,CAMP0023,Buyer,R&D Lead,Stout-Santos,Construction Equipment,Enterprise (1000+ emp),Canada,,,4376.36,0.0,7454.32,True,
USER00157,2025-02-25,Google Ads,CAMP0041,Supplier,Sales Director,"Cole, Weber and Mathis",Automotive Manufacturing,Large Company (201-1000 emp),Nicaragua,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,1093.86,566.65,True,
USER00158,2023-11-16,SEO Blog,CAMP0032,Buyer,Design Engineer,West and Sons,Robotics & Automation,Medium Business (51-200 emp),Australia,,,0.0,0.0,0.0,False,
USER00159,2025-04-18,Webinar Platform,CAMP0044,Prospect,,,,,Australia,,,0.0,0.0,0.0,False,
USER00160,2023-11-15,Webinar Platform,CAMP0043,Buyer,Operations Director,Stevens-Hart,Electronics & Semiconductors,Medium Business (51-200 emp),United Kingdom,,,7980.06,0.0,9835.29,True,
USER00161,2023-06-27,Webinar Platform,CAMP0044,Buyer,R&D Lead,"Brown, Rivera and Raymond",Robotics & Automation,Large Company (201-1000 emp),Slovakia (Slovak Republic),,,0.0,0.0,0.0,False,
USER00162,2024-03-19,Google Ads,CAMP0014,Supplier,Production Head,Miller PLC,Renewable Energy,Startup (1-10 emp),Mexico,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,I had difficulty finding relevant suppliers for my specific niche.,0.0,0.0,0.0,False,
USER00163,2023-08-08,Email Drip,CAMP0020,Buyer,Sourcing Specialist,Shaw-Smith,Medical Devices,Medium Business (51-200 emp),Germany,,,0.0,0.0,0.0,False,
USER00164,2022-02-03,Email Drip,CAMP0009,Supplier,Account Manager,"Johnson, Holmes and Thomas",Renewable Energy,Large Company (201-1000 emp),Mexico,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",The user interface is a bit clunky and hard to navigate.,0.0,0.0,0.0,False,
USER00165,2023-06-21,Webinar Platform,CAMP0024,Supplier,Business Owner,"Lopez, Gutierrez and Lewis",Construction Equipment,Large Company (201-1000 emp),Mexico,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,15972.95,6564.8,True,
USER00166,2022-05-20,SEO Blog,CAMP0045,Buyer,Design Engineer,Meyers PLC,Aerospace & Defense,Startup (1-10 emp),India,,,3322.85,0.0,3865.48,True,
USER00167,2024-12-30,Display Network,CAMP0008,Buyer,Operations Director,Burton LLC,Construction Equipment,Small Business (11-50 emp),Algeria,,,9616.23,0.0,9980.29,True,2026-01-23
USER00168,2024-10-04,SEO Blog,CAMP0031,Buyer,Operations Director,Richards-Smith,Robotics & Automation,Startup (1-10 emp),Liechtenstein,,,0.0,0.0,0.0,False,
USER00169,2022-11-14,Webinar Platform,CAMP0043,Buyer,Sourcing Specialist,Knapp-Zuniga,General Industrial,Large Company (201-1000 emp),Slovakia (Slovak Republic),,,7112.17,0.0,11397.74,True,
USER00170,2022-12-17,Email Drip,CAMP0047,Buyer,R&D Lead,Ford Inc,Automotive Manufacturing,Small Business (11-50 emp),United Kingdom,,"Average experience, did the job.",3160.58,0.0,8181.17,True,
USER00171,2022-04-03,Webinar Platform,CAMP0024,Supplier,Sales Director,Kline-Moore,General Industrial,Enterprise (1000+ emp),Canada,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",,0.0,28455.42,11587.43,True,
USER00172,2025-03-02,Google Ads,CAMP0041,Buyer,Procurement Manager,"Hughes, Sparks and Reynolds",Construction Equipment,Small Business (11-50 emp),Germany,,,3449.89,0.0,2569.0,True,
USER00173,2023-08-24,LinkedIn Ads,CAMP0026,Supplier,Account Manager,Love-Villanueva,Electronics & Semiconductors,Enterprise (1000+ emp),Canada,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,,0.0,8360.28,10654.14,True,
USER00174,2023-03-13,Display Network,CAMP0016,Buyer,Operations Director,"Nelson, Palmer and Carter",Electronics & Semiconductors,Startup (1-10 emp),Australia,,,3104.93,0.0,4339.1,True,
USER00175,2023-10-13,LinkedIn Ads,CAMP0028,Buyer,Sourcing Specialist,Sanchez-Washington,General Industrial,Large Company (201-1000 emp),Australia,,Easy to navigate and find what I need.,0.0,0.0,0.0,False,
USER00176,2025-04-01,Google Ads,CAMP0004,Buyer,R&D Lead,Weiss-Contreras,Aerospace & Defense,Large Company (201-1000 emp),Germany,,,4660.26,0.0,6486.11,True,2025-07-18
USER00177,2022-09-10,Google Ads,,Supplier,Account Manager,"Ramsey, Gibbs and Foster",Aerospace & Defense,Startup (1-10 emp),Mexico,,,0.0,1916.3,1897.75,True,2022-11-16
USER00178,2024-03-04,Google Ads,CAMP0004,Buyer,Procurement Manager,"Campbell, Robinson and Alvarado",Electronics & Semiconductors,Large Company (201-1000 emp),Australia,,"Resolved my issue promptly, great support.",0.0,0.0,0.0,False,
USER00179,2024-10-23,Google Ads,,Supplier,Business Owner,Dixon-Davis,Aerospace & Defense,Small Business (11-50 emp),Singapore,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,Easy to navigate and find what I need.,0.0,0.0,0.0,False,
USER00180,2022-04-16,LinkedIn Ads,,Supplier,Business Owner,Holloway and Sons,Robotics & Automation,Enterprise (1000+ emp),Belgium,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,0.0,0.0,False,
USER00181,2025-05-18,Partner Referral,CAMP0036,Supplier,Business Owner,"Martinez, Wiley and Paul",Medical Devices,Medium Business (51-200 emp),Canada,Industrial Fasteners & Hardware Distribution; Standard & Custom Components; Global Sourcing,,0.0,13182.77,6372.08,True,
USER00182,2023-04-19,SEO Blog,CAMP0025,Supplier,Business Owner,"Arellano, Nelson and Lowe",Medical Devices,Startup (1-10 emp),India,Plastic Injection Molding; Tooling Design & Fabrication; Overmolding; Insert Molding; Cleanroom Assembly,,0.0,1781.68,839.05,True,
USER00183,2024-01-26,Organic Search,,Supplier,Production Head,Wallace Inc,Medical Devices,Large Company (201-1000 emp),USA,Metal Stamping; Progressive Die; Deep Drawing; Secondary Operations; High Volume Production,,0.0,0.0,0.0,False,
USER00184,2023-09-25,Webinar Platform,CAMP0024,Buyer,Procurement Manager,Dunn LLC,General Industrial,Large Company (201-1000 emp),India,,Loved the quality of suppliers I found.,452.22,0.0,804.21,True,
USER00185,2023-10-25,Webinar Platform,CAMP0038,Buyer,Procurement Manager,"Long, Gonzales and Villarreal",Construction Equipment,Enterprise (1000+ emp),Canada,,,0.0,0.0,0.0,False,
USER00186,2024-03-28,Organic Search,,Supplier,Account Manager,Benson-Peters,Electronics & Semiconductors,Enterprise (1000+ emp),United Kingdom,,"Resolved my issue promptly, great support.",0.0,0.0,0.0,False,
USER00187,2023-09-07,SEO Blog,CAMP0031,Prospect,,,,,Germany,,The platform is very user-friendly and efficient.,0.0,0.0,0.0,False,
USER00188,2025-05-16,Webinar Platform,,Buyer,Design Engineer,Lopez Group,Robotics & Automation,Small Business (11-50 emp),Mexico,,,3743.5,0.0,4508.92,True,
USER00189,2022-11-18,Display Network,CAMP0049,Buyer,Operations Director,Bridges-Mcclain,Renewable Energy,Startup (1-10 emp),India,,,9982.78,0.0,8837.67,True,2023-07-19
USER00190,2022-08-15,Email Drip,CAMP0009,Buyer,Procurement Manager,Smith PLC,Robotics & Automation,Startup (1-10 emp),Australia,,,1566.58,0.0,2936.46,True,
USER00191,2025-03-26,Webinar Platform,CAMP0034,Buyer,Procurement Manager,Smith Ltd,Electronics & Semiconductors,Startup (1-10 emp),Mexico,,,2584.0,0.0,2477.73,True,
USER00192,2024-02-13,Display Network,,Buyer,Operations Director,"Moore, Kelly and Hernandez",Robotics & Automation,Medium Business (51-200 emp),Mexico,,,3840.93,0.0,11582.79,True,
USER00193,2022-11-15,Email Drip,CAMP0006,Supplier,Business Owner,Wilson-Young,Medical Devices,Large Company (201-1000 emp),Lithuania,,,0.0,0.0,0.0,False,
USER00194,2024-01-08,Email Drip,CAMP0009,Buyer,R&D Lead,Ortiz Ltd,Construction Equipment,Large Company (201-1000 emp),Germany,,,0.0,0.0,0.0,False,
USER00195,2024-03-17,LinkedIn Ads,CAMP0007,Supplier,Business Owner,Hayes-Soto,Electronics & Semiconductors,Medium Business (51-200 emp),Canada,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,1330.46,786.15,True,
USER00196,2023-10-20,Display Network,CAMP0017,Supplier,Sales Director,Hall Inc,Renewable Energy,Small Business (11-50 emp),Australia,,Encountered a few bugs while submitting my RFQ.,0.0,19241.47,11394.98,True,
USER00197,2023-08-23,Google Ads,,Prospect,,,,,USA,,Top-notch experience overall.,0.0,0.0,0.0,False,
USER00198,2022-03-14,SEO Blog,CAMP0037,Supplier,Production Head,Buck-Lamb,Automotive Manufacturing,Startup (1-10 emp),Mexico,"Precision CNC Machining (3, 4 & 5-axis); Turning; Milling; Grinding; ISO 9001 Certified",I had difficulty finding relevant suppliers for my specific niche.,0.0,1513.63,2142.06,True,
USER00199,2023-07-16,Google Ads,CAMP0014,Buyer,R&D Lead,Williams Group,Construction Equipment,Startup (1-10 emp),United Kingdom,,,0.0,0.0,0.0,False,
USER00200,2024-03-10,Display Network,CAMP0049,Supplier,Production Head,Simon Ltd,Automotive Manufacturing,Small Business (11-50 emp),Germany,,,0.0,675.8,1224.26,True,
USER00201,2022-08-02,Organic Search,,Buyer,Procurement Manager,Rivera LLC,Medical Devices,Medium Business (51-200 emp),Mexico,,The RFQ process was smooth and effective.,0.0,0.0,0.0,False,
USER00202,2025-03-05,LinkedIn Ads,CAMP0026,Buyer,Procurement Manager,Robinson Ltd,Medical Devices,Small Business (11-50 emp),Timor-Leste,,,0.0,0.0,0.0,False,
USER00203,2022-12-17,Webinar Platform,CAMP0043,Supplier,Production Head,Solomon Ltd,Construction Equipment,Medium Business (51-200 emp),Canada,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",,0.0,0.0,0.0,False,
USER00204,2023-07-04,Display Network,CAMP0017,Supplier,Business Owner,"Johnson, Logan and Morales",Aerospace & Defense,Medium Business (51-200 emp),United Kingdom,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",,0.0,11408.4,9255.47,True,
USER00205,2024-05-26,Webinar Platform,,Prospect,,,,,USA,,,0.0,0.0,0.0,False,
USER00206,2023-10-10,Webinar Platform,,Buyer,Sourcing Specialist,"Cruz, Jacobs and Nelson",Renewable Energy,Medium Business (51-200 emp),France,,,0.0,0.0,0.0,False,
USER00207,2023-05-31,Webinar Platform,CAMP0039,Buyer,Operations Director,Patrick-Clayton,Electronics & Semiconductors,Startup (1-10 emp),Australia,,The user interface is a bit clunky and hard to navigate.,0.0,0.0,0.0,False,
USER00208,2022-02-24,LinkedIn Ads,,Buyer,Design Engineer,Livingston-Cook,General Industrial,Large Company (201-1000 emp),USA,,It's a functional platform.,0.0,0.0,0.0,False,
USER00209,2024-02-15,SEO Blog,CAMP0032,Supplier,Production Head,Romero and Sons,Medical Devices,Small Business (11-50 emp),USA,,,0.0,15804.14,7534.8,True,
USER00210,2022-12-29,Email Drip,,Supplier,Sales Director,Scott Ltd,Renewable Energy,Medium Business (51-200 emp),United Kingdom,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",,0.0,0.0,0.0,False,
USER00211,2025-04-24,Google Ads,CAMP0048,Buyer,Design Engineer,Mcgee Ltd,Renewable Energy,Medium Business (51-200 emp),United Kingdom,,,2312.13,0.0,5813.54,True,
USER00212,2024-10-10,Google Ads,CAMP0004,Buyer,Sourcing Specialist,Cook and Sons,Renewable Energy,Medium Business (51-200 emp),USA,,,0.0,0.0,0.0,False,
USER00213,2024-10-17,Google Ads,CAMP0048,Supplier,Business Owner,Bartlett Group,General Industrial,Startup (1-10 emp),USA,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",,0.0,7707.45,3469.57,True,
USER00214,2022-01-08,Webinar Platform,CAMP0038,Buyer,R&D Lead,Alexander PLC,Renewable Energy,Small Business (11-50 emp),Canada,,,10809.02,0.0,7745.88,True,
USER00215,2025-04-19,Webinar Platform,CAMP0039,Buyer,Sourcing Specialist,Joseph Group,Construction Equipment,Enterprise (1000+ emp),Palestinian Territory,,,0.0,0.0,0.0,False,
USER00216,2023-08-10,Webinar Platform,CAMP0038,Supplier,Production Head,Reyes-Clark,Aerospace & Defense,Medium Business (51-200 emp),Mexico,"Electronic Contract Manufacturing (ECM); PCB Assembly (SMT, PTH); Cable Harnesses; Box Builds; Functional Testing",,0.0,15714.92,11092.0,True,2024-09-02
USER00217,2023-08-08,Email Drip,CAMP0019,Buyer,Procurement Manager,"Collins, Rice and Fitzgerald",Robotics & Automation,Large Company (201-1000 emp),Germany,,Easy to navigate and find what I need.,0.0,0.0,0.0,False,
USER00218,2024-03-14,SEO Blog,,Supplier,Business Owner,Hanson-Hall,Electronics & Semiconductors,Medium Business (51-200 emp),Australia,"3D Printing Services (FDM, SLA, SLS, DMLS); Rapid Prototyping; Additive Manufacturing; Material Variety",Expected a wider range of services.,0.0,18470.69,8680.9,True,
USER00219,2022-05-08,SEO Blog,,Buyer,Sourcing Specialist,"Thompson, Curry and Castro",Medical Devices,Enterprise (1000+ emp),Australia,,,5966.89,0.0,5976.34,True,2023-08-24
USER00220,2024-11-07,LinkedIn Ads,,Buyer,R&D Lead,Conner PLC,Medical Devices,Startup (1-10 emp),Australia,,,3196.03,0.0,5666.8,True,
USER00221,2025-02-12,Google Ads,CAMP0004,Supplier,Sales Director,"Olson, Johnson and Smith",Electronics & Semiconductors,Startup (1-10 emp),Pakistan,"Sheet Metal Fabrication; Laser Cutting; Turret Punching; Press Brake Forming; Welding (TIG, MIG); Powder Coating",It's a functional platform.,0.0,0.0,0.0,False,
