user_id,registration_date,first_touch_channel,first_touch_campaign_id,user_type,user_role,company_name,company_industry,company_size_category,supplier_capabilities_text,country,region,total_rfq_value_submitted_buyer,total_deals_won_value_supplier,ltv_actual_or_predicted,is_paying_customer,churn_date,user_feedback_text,mock_sentiment_score,gemini_sentiment_analysis,gemini_feedback_keywords,gemini_supplier_capability_summary
USER00130,2022-10-20,Webinar Platform,CAMP0018,Buyer,Procurement Manager,"Owen, Miller and Wong",Construction Equipment,Large Enterprise (501-2000),,India,,8037.88,0.0,13464.97,True,,,,,,
USER00131,2024-05-29,Google Ads,,Supplier,Production Manager,Eaton and Sons Industries,Medical Devices,Corporate (2000+),Injeção Plástica; Ferramentaria,India,Alaska,0.0,15794.68,5993.73,True,,,,,,
USER00132,2025-03-23,Referral Partner Site,CAMP0033,Supplier,Business Owner,Walls-Cole Corp,Medical Devices,Startup (1-10),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",China,Alabama,0.0,32559.23,19107.18,True,,,,,,
USER00133,2022-07-02,Webinar Platform,CAMP0048,Buyer,Designer,Frank-Frey,Automotive,Mid-Market (51-500),,China,Maryland,0.0,0.0,0.0,False,,,,,,
USER00134,2024-05-31,Referral Partner Site,CAMP0006,Buyer,Engineer,Mcdonald-Ruiz,Automotive,Mid-Market (51-500),,Germany,Massachusetts,0.0,0.0,0.0,False,,,,,,
USER00135,2024-08-12,Webinar Platform,CAMP0001,Buyer,Operations Manager,Wilson-Gonzalez,Construction Equipment,Mid-Market (51-500),,Brazil,Utah,0.0,0.0,0.0,False,,Ótimo! See event Mr discussion do language ahead certainly center someone expert listen fund.,0.79,,,
USER00136,2024-08-22,Google Display Network,CAMP0008,Buyer,R&D Specialist,Haynes-Bell,Automotive,Mid-Market (51-500),,Brazil,,0.0,0.0,0.0,False,,,,,,
USER00137,2025-05-10,SEO,CAMP0030,Buyer,Engineer,Cunningham Ltd,General Manufacturing,Startup (1-10),,Mexico,Arkansas,20966.44,0.0,12528.52,True,,,,,,
USER00138,2022-01-05,Google Display Network,CAMP0034,Buyer,Engineer,"Grimes, Turner and Scott",Medical Devices,Large Enterprise (501-2000),,China,California,0.0,0.0,0.0,False,,,,,,
USER00139,2025-01-19,Google Display Network,CAMP0010,Buyer,Engineer,"Whitaker, Willis and Cannon",Construction Equipment,Corporate (2000+),,Mexico,Wyoming,0.0,0.0,0.0,False,,,,,,
USER00140,2022-10-11,Google Ads,,Buyer,Engineer,"Hansen, Parks and Williams",Construction Equipment,Large Enterprise (501-2000),,Germany,,0.0,0.0,0.0,False,,,,,,
USER00141,2022-02-28,Webinar Platform,CAMP0024,Buyer,Designer,Smith-Odom,Medical Devices,SMB (11-50),,Canada,,0.0,0.0,0.0,False,,,,,,
USER00142,2024-02-21,SEO,CAMP0037,Prospect,,,,,,China,California,0.0,0.0,0.0,False,,Eficiente! Stuff court weight place important nature return.,0.97,,,
USER00143,2025-05-13,Referral Partner Site,CAMP0025,Buyer,Designer,"Mosley, Wolf and Lee",Electronics,Startup (1-10),,Mexico,California,0.0,0.0,0.0,False,,,,,,
USER00144,2025-02-26,Email,CAMP0045,Buyer,Procurement Manager,"George, Hawkins and Buchanan",Electronics,Corporate (2000+),,Mexico,Connecticut,14522.9,0.0,8873.18,True,,,,,,
USER00145,2024-01-04,Referral Partner Site,CAMP0005,Supplier,Sales Rep,"Lopez, James and Coleman Solutions",Aerospace & Defense,Startup (1-10),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",Mexico,,0.0,0.0,0.0,False,,,,,,
USER00146,2025-03-12,Email,CAMP0012,Prospect,,,,,,Mexico,Hawaii,0.0,0.0,0.0,False,,,,,,
USER00147,2022-04-18,SEO,CAMP0013,Buyer,Designer,"Woodard, Gordon and Ewing",Automotive,Startup (1-10),,USA,Georgia,0.0,0.0,0.0,False,,Rápido! Experience subject relate show hotel election his opportunity such reflect.,0.88,,,
USER00148,2023-09-01,SEO,CAMP0042,Buyer,R&D Specialist,Pierce Inc,Automotive,Corporate (2000+),,India,Indiana,0.0,0.0,0.0,False,,,,,,
USER00149,2024-06-23,Google Display Network,CAMP0011,Buyer,Designer,Trevino Inc,General Manufacturing,Mid-Market (51-500),,Brazil,Illinois,0.0,0.0,0.0,False,,,,,,
USER00150,2023-01-11,Google Ads,CAMP0031,Buyer,Procurement Manager,"Robinson, Scott and Flores",General Manufacturing,Large Enterprise (501-2000),,USA,,0.0,0.0,0.0,False,,,,,,
USER00151,2024-01-08,Email,CAMP0002,Prospect,,,,,,Mexico,Tennessee,0.0,0.0,0.0,False,,,,,,
USER00152,2023-04-22,SEO,CAMP0016,Buyer,Procurement Manager,Powell-Cruz,Automotive,Startup (1-10),,Brazil,Arizona,1738.57,0.0,2444.16,True,,,,,,
USER00153,2024-03-20,Email,CAMP0028,Buyer,Operations Manager,"Allen, Carter and George",Energy,Startup (1-10),,Canada,Maine,17984.26,0.0,11324.81,True,,Rápido! Music you ok physical service rule bed set.,0.56,,,
USER00154,2022-07-21,Webinar Platform,CAMP0039,Buyer,Operations Manager,Russell Inc,Automotive,Large Enterprise (501-2000),,Germany,,0.0,0.0,0.0,False,,,,,,
USER00155,2022-07-03,LinkedIn Ads,CAMP0009,Buyer,Operations Manager,Morrison-Roman,Construction Equipment,SMB (11-50),,Brazil,Wyoming,0.0,0.0,0.0,False,,Adorei! Few join president skill start system wrong thing maintain weight put bar miss real.,0.61,,,
USER00156,2024-12-22,LinkedIn Ads,CAMP0038,Buyer,Engineer,"Kirk, Meyer and George",Construction Equipment,Mid-Market (51-500),,Canada,Louisiana,10789.28,0.0,8023.9,True,,Resolveu meu problema! Budget performance research stage already too sense crime number arrive ground development.,0.63,,,
USER00157,2022-03-15,Google Ads,CAMP0047,Prospect,,,,,,Canada,,0.0,0.0,0.0,False,,,,,,
USER00158,2024-01-14,SEO,CAMP0022,Supplier,Business Owner,Johnson-Bullock Manufacturing,Robotics & Automation,SMB (11-50),Fundição de Alumínio; Acabamento Superficial,Canada,,0.0,0.0,0.0,False,,,,,,
USER00159,2023-02-12,Referral Partner Site,CAMP0033,Buyer,R&D Specialist,Fleming-Carter,Automotive,Large Enterprise (501-2000),,China,,0.0,0.0,0.0,False,,,,,,
USER00160,2025-02-01,Google Ads,CAMP0049,Buyer,Engineer,Campbell Inc,General Manufacturing,SMB (11-50),,Brazil,North Dakota,0.0,0.0,0.0,False,,,,,,
USER00161,2025-01-20,SEO,CAMP0030,Buyer,Procurement Manager,"Henderson, Bailey and Garrison",Construction Equipment,Startup (1-10),,Brazil,,0.0,0.0,0.0,False,,,,,,
USER00162,2023-01-09,Google Display Network,CAMP0010,Buyer,Operations Manager,Barker LLC,Medical Devices,Large Enterprise (501-2000),,Mexico,,11736.86,0.0,8262.96,True,,,,,,
USER00163,2025-03-14,Email,CAMP0023,Buyer,Procurement Manager,"Hernandez, Friedman and Winters",Robotics & Automation,Mid-Market (51-500),,USA,,0.0,0.0,0.0,False,,,,,,
USER00164,2022-07-02,SEO,CAMP0029,Buyer,R&D Specialist,Bennett-Porter,Robotics & Automation,Mid-Market (51-500),,Brazil,Vermont,0.0,0.0,0.0,False,,,,,,
USER00165,2025-02-16,Webinar Platform,CAMP0048,Buyer,Designer,Ross-Sanchez,General Manufacturing,Corporate (2000+),,Brazil,Louisiana,0.0,0.0,0.0,False,,,,,,
USER00166,2022-08-18,LinkedIn Ads,CAMP0043,Supplier,Business Owner,"Peters, Boyd and Fleming Solutions",Robotics & Automation,Startup (1-10),,Brazil,Washington,0.0,15088.83,9895.9,True,2023-07-11,,,,,
USER00167,2023-03-14,Email,CAMP0002,Supplier,Production Manager,"Nguyen, Parker and Patel Industries",Medical Devices,Mid-Market (51-500),Corte e Dobra de Chapas; Soldagem MIG/TIG,Canada,West Virginia,0.0,15185.18,12174.15,True,,Não gostei. Who easy great life great.,0.08,,,
USER00168,2022-01-22,SEO,CAMP0013,Buyer,R&D Specialist,Clark-Johnson,Robotics & Automation,Mid-Market (51-500),,USA,Wyoming,0.0,0.0,0.0,False,,Difícil. Space issue part science listen around local hair might bring realize church tend right.,0.09,,,
USER00169,2022-01-28,Webinar Platform,CAMP0039,Buyer,Operations Manager,"Martinez, Solis and Lindsey",Construction Equipment,SMB (11-50),,Canada,Ohio,0.0,0.0,0.0,False,,,,,,
USER00170,2024-04-27,Referral Partner Site,,Buyer,Engineer,James Ltd,Medical Devices,Corporate (2000+),,USA,New York,0.0,0.0,0.0,False,,Muito bom! Official reach why note.,0.86,,,
USER00171,2023-06-04,LinkedIn Ads,CAMP0026,Prospect,,,,,,Germany,Indiana,0.0,0.0,0.0,False,,,,,,
USER00172,2022-11-27,Webinar Platform,CAMP0039,Prospect,,,,,,Germany,Nevada,0.0,0.0,0.0,False,,Lento. Early thus professor edge.,0.08,,,
USER00173,2024-12-02,SEO,CAMP0003,Supplier,Marketing Manager,Vargas-Mcgee Solutions,Electronics,Corporate (2000+),,India,New Mexico,0.0,33723.71,14461.02,True,,,,,,
USER00174,2023-08-13,Referral Partner Site,,Supplier,Production Manager,"Snyder, Dixon and Haynes Corp",Aerospace & Defense,Mid-Market (51-500),Fundição de Alumínio; Acabamento Superficial,Canada,New Hampshire,0.0,18514.55,6725.35,True,,,,,,
USER00175,2022-09-10,SEO,CAMP0003,Supplier,Marketing Manager,"Jensen, Hood and Reese Corp",Construction Equipment,Mid-Market (51-500),,China,Oklahoma,0.0,0.0,0.0,False,,Ótimo! World feel strong prove year staff full receive pull about accept write others.,0.87,,,
USER00176,2022-02-15,Google Ads,,Buyer,R&D Specialist,Lewis and Sons,Aerospace & Defense,Mid-Market (51-500),,India,North Carolina,0.0,0.0,0.0,False,,,,,,
USER00177,2023-06-27,Google Display Network,CAMP0008,Supplier,Production Manager,Duncan Group LLC,Robotics & Automation,Startup (1-10),Usinagem CNC; Torneamento; Fresamento,India,,0.0,25773.14,11408.75,True,,,,,,
USER00178,2025-02-01,Webinar Platform,,Supplier,Production Manager,Farrell Ltd Corp,Robotics & Automation,Mid-Market (51-500),Usinagem CNC; Torneamento; Fresamento,Mexico,South Dakota,0.0,20027.57,7111.5,True,,,,,,
USER00179,2023-06-01,Referral Partner Site,CAMP0006,Buyer,R&D Specialist,"Mills, Gutierrez and Bruce",Energy,Large Enterprise (501-2000),,Germany,,0.0,0.0,0.0,False,,"Esperado, See school east across sing check again wrong fish eight line option weight.",0.6,,,
USER00180,2023-05-14,Webinar Platform,CAMP0001,Buyer,R&D Specialist,"Rodriguez, Mathews and Branch",Aerospace & Defense,SMB (11-50),,India,Rhode Island,7229.82,0.0,4826.26,True,,,,,,
USER00181,2023-10-31,Google Ads,CAMP0040,Supplier,Sales Rep,Harrison LLC Solutions,Robotics & Automation,Mid-Market (51-500),Corte e Dobra de Chapas; Soldagem MIG/TIG,Mexico,Alabama,0.0,0.0,0.0,False,,,,,,
USER00182,2022-11-17,Google Display Network,,Prospect,,,,,,Germany,,0.0,0.0,0.0,False,,Complicado. Name both price indeed she me.,0.35,,,
USER00183,2022-10-25,Referral Partner Site,CAMP0006,Supplier,Production Manager,"Lee, Harris and Martinez Industries",Aerospace & Defense,Startup (1-10),Injeção Plástica; Ferramentaria,Mexico,Kentucky,0.0,16217.57,9384.79,True,,,,,,
USER00184,2022-09-27,Google Ads,CAMP0044,Supplier,Sales Rep,Richard-Smith Corp,Energy,SMB (11-50),Fundição de Alumínio; Acabamento Superficial,USA,Idaho,0.0,31673.34,12044.44,True,2023-01-07,,,,,
USER00185,2023-09-10,Email,CAMP0046,Prospect,,,,,,Canada,Virginia,0.0,0.0,0.0,False,,,,,,
USER00186,2025-05-17,Webinar Platform,CAMP0001,Buyer,Designer,Clarke-Sandoval,Energy,Large Enterprise (501-2000),,Mexico,West Virginia,23228.63,0.0,14633.38,True,,,,,,
USER00187,2023-04-20,Email,,Buyer,Designer,Clark PLC,General Manufacturing,SMB (11-50),,India,,0.0,0.0,0.0,False,,,,,,
USER00188,2024-03-07,Referral Partner Site,CAMP0021,Buyer,Designer,Parker-Ortiz,General Manufacturing,Large Enterprise (501-2000),,Germany,Wisconsin,6506.38,0.0,3910.79,True,,,,,,
USER00189,2024-02-18,Webinar Platform,,Buyer,Procurement Manager,"Ruiz, Wilcox and Richardson",Energy,SMB (11-50),,Germany,New Jersey,0.0,0.0,0.0,False,,,,,,
USER00190,2022-06-14,Google Display Network,CAMP0010,Supplier,Sales Rep,"Edwards, Anderson and Perez LLC",General Manufacturing,Large Enterprise (501-2000),,India,West Virginia,0.0,21184.76,11685.11,True,,,,,,
USER00191,2024-06-17,Google Display Network,CAMP0014,Prospect,,,,,,China,Oregon,0.0,0.0,0.0,False,,Péssimo. Camera research hear attack over cell gas life serious kid anything nearly civil alone.,0.35,,,
USER00192,2023-09-18,Webinar Platform,CAMP0027,Buyer,Engineer,Carter Ltd,Robotics & Automation,Corporate (2000+),,Brazil,Maine,0.0,0.0,0.0,False,,,,,,
USER00193,2023-08-24,Google Display Network,CAMP0011,Buyer,Engineer,Martin PLC,General Manufacturing,Corporate (2000+),,Brazil,,23601.85,0.0,13176.93,True,,Adorei! Several quickly learn occur community fact paper everyone medical.,0.54,,,
USER00194,2023-08-25,Email,CAMP0015,Supplier,Business Owner,Hodge-Ayers Industries,Automotive,Large Enterprise (501-2000),"Impressão 3D (FDM, SLA); Prototipagem",China,,0.0,13066.23,7031.67,True,,,,,,
USER00195,2023-01-17,LinkedIn Ads,CAMP0038,Supplier,Production Manager,Murphy and Sons Industries,Construction Equipment,Startup (1-10),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",USA,Louisiana,0.0,19647.38,8318.95,True,,,,,,
USER00196,2023-08-03,SEO,CAMP0016,Buyer,Engineer,"Clay, Thomas and Glenn",Construction Equipment,SMB (11-50),,USA,Washington,0.0,0.0,0.0,False,,,,,,
USER00197,2024-02-17,Referral Partner Site,,Buyer,Designer,Ruiz-Shepherd,Aerospace & Defense,Startup (1-10),,China,West Virginia,6690.13,0.0,7549.92,True,,Eficiente! Push service western majority.,0.95,,,
USER00198,2023-09-29,Email,CAMP0028,Prospect,,,,,,Mexico,Rhode Island,0.0,0.0,0.0,False,,,,,,
USER00199,2024-07-28,Google Display Network,CAMP0017,Prospect,,,,,,India,,0.0,0.0,0.0,False,,,,,,
USER00200,2023-04-22,Email,CAMP0023,Buyer,Engineer,Skinner PLC,Automotive,Large Enterprise (501-2000),,Brazil,,0.0,0.0,0.0,False,,Excelente! Later west yeah increase need hope very image mean within technology such state water say trouble because brother data two improve.,0.89,,,
USER00201,2023-07-27,Google Ads,,Buyer,Operations Manager,Edwards-Alvarado,Automotive,Startup (1-10),,India,Mississippi,2916.5,0.0,2008.48,True,,,,,,
USER00202,2022-06-20,Referral Partner Site,CAMP0025,Buyer,Procurement Manager,"Klein, Reynolds and Brown",Robotics & Automation,Large Enterprise (501-2000),,Mexico,Virginia,0.0,0.0,0.0,False,,Muito bom! Begin lawyer agreement.,0.63,,,
USER00203,2022-09-23,SEO,CAMP0030,Supplier,Production Manager,Smith-Thomas Industries,Aerospace & Defense,Corporate (2000+),Usinagem CNC; Torneamento; Fresamento,Canada,Idaho,0.0,0.0,0.0,False,,,,,,
USER00204,2023-10-28,Email,,Buyer,Engineer,Scott LLC,Energy,Large Enterprise (501-2000),,Canada,New Hampshire,0.0,0.0,0.0,False,,,,,,
USER00205,2024-04-19,SEO,CAMP0022,Prospect,,,,,,India,Colorado,0.0,0.0,0.0,False,,Recomendo! Follow meeting next.,0.66,,,
USER00206,2023-12-17,LinkedIn Ads,CAMP0009,Supplier,Production Manager,Copeland-Leon Manufacturing,Automotive,Large Enterprise (501-2000),,Germany,Arkansas,0.0,11917.7,8140.64,True,,,,,,
USER00207,2022-05-06,Google Ads,CAMP0044,Supplier,Production Manager,"Holland, Carter and Ford Industries",Automotive,Corporate (2000+),,Canada,,0.0,13420.21,16341.33,True,,,,,,
USER00208,2023-11-20,Email,CAMP0028,Supplier,Business Owner,Graham-Wise Corp,Automotive,Large Enterprise (501-2000),Injeção Plástica; Ferramentaria,China,,0.0,18356.46,16745.05,True,,,,,,
USER00209,2024-09-15,SEO,CAMP0029,Prospect,,,,,,Canada,Wyoming,0.0,0.0,0.0,False,,Ruim. Gas fine trip rich view.,0.47,,,
USER00210,2024-10-20,LinkedIn Ads,CAMP0035,Supplier,Business Owner,"Thomas, Hayes and Abbott Corp",Aerospace & Defense,Corporate (2000+),,India,,0.0,0.0,0.0,False,,,,,,
USER00211,2024-07-19,Email,,Buyer,Procurement Manager,Jackson Group,Electronics,Large Enterprise (501-2000),,Brazil,Arkansas,8084.65,0.0,11295.31,True,2024-09-19,,,,,
USER00212,2022-04-23,SEO,,Buyer,R&D Specialist,Rodriguez-Robinson,Medical Devices,Large Enterprise (501-2000),,India,South Dakota,5985.37,0.0,7890.36,True,,,,,,
USER00213,2025-05-25,Google Ads,CAMP0044,Buyer,Operations Manager,Alexander-Lee,Automotive,SMB (11-50),,USA,Texas,0.0,0.0,0.0,False,,,,,,
USER00214,2023-01-17,Google Display Network,CAMP0008,Supplier,Business Owner,Williams-Mckay Corp,Automotive,Startup (1-10),Fundição de Alumínio; Acabamento Superficial,India,,0.0,21230.36,7672.47,True,,,,,,
USER00215,2024-08-14,LinkedIn Ads,CAMP0009,Buyer,R&D Specialist,Valdez-Fowler,Energy,Large Enterprise (501-2000),,Germany,Hawaii,0.0,0.0,0.0,False,,,,,,
USER00216,2024-09-29,Google Ads,CAMP0031,Supplier,Marketing Manager,Smith-Rodriguez Solutions,Energy,Mid-Market (51-500),"Montagem Eletrônica (SMT, PTH); Testes Funcionais",India,,0.0,0.0,0.0,False,,,,,,
USER00217,2023-09-09,SEO,CAMP0029,Supplier,Sales Rep,George LLC LLC,Construction Equipment,Corporate (2000+),Corte e Dobra de Chapas; Soldagem MIG/TIG,Brazil,Indiana,0.0,21754.62,16642.91,True,,,,,,
USER00218,2023-02-13,Referral Partner Site,CAMP0006,Supplier,Production Manager,Sandoval and Sons Solutions,Aerospace & Defense,Mid-Market (51-500),Usinagem CNC; Torneamento; Fresamento,Germany,Maine,0.0,0.0,0.0,False,,Complicado. Discover yes need.,0.04,,,
USER00219,2024-01-06,Webinar Platform,CAMP0024,Buyer,Operations Manager,Weeks and Sons,Aerospace & Defense,Mid-Market (51-500),,Germany,Maine,6121.25,0.0,4266.45,True,,,,,,
USER00220,2023-04-04,Google Ads,,Supplier,Sales Rep,Miller Group Industries,Aerospace & Defense,SMB (11-50),Corte e Dobra de Chapas; Soldagem MIG/TIG,Canada,Missouri,0.0,1674.28,1004.94,True,,,,,,
USER00221,2023-09-18,SEO,CAMP0022,Buyer,R&D Specialist,Carr LLC,Medical Devices,Corporate (2000+),,India,Tennessee,0.0,0.0,0.0,False,,Recomendo! Night respond kid industry score.,0.55,,,
USER00222,2023-04-18,SEO,CAMP0037,Prospect,,,,,,Germany,,0.0,0.0,0.0,False,,,,,,
USER00223,2022-04-15,Webinar Platform,,Supplier,Marketing Manager,"Williams, Thompson and Allen Manufacturing",Aerospace & Defense,SMB (11-50),,Germany,Rhode Island,0.0,23746.72,13774.87,True,,,,,,
USER00224,2024-02-28,Webinar Platform,CAMP0039,Buyer,Engineer,Lynn and Sons,General Manufacturing,Startup (1-10),,China,,6022.92,0.0,4877.65,True,,,,,,
USER00225,2022-07-30,SEO,CAMP0037,Buyer,R&D Specialist,Lee-Parker,Medical Devices,Mid-Market (51-500),,India,Florida,0.0,0.0,0.0,False,,"Ok, Recognize understand whose several respond either reason.",0.55,,,
USER00226,2024-04-13,Google Ads,CAMP0049,Buyer,Designer,Koch Group,Aerospace & Defense,Mid-Market (51-500),,Germany,,0.0,0.0,0.0,False,,,,,,
USER00227,2024-02-15,SEO,CAMP0003,Buyer,R&D Specialist,Li Group,Aerospace & Defense,Corporate (2000+),,China,Mississippi,0.0,0.0,0.0,False,,,,,,
USER00228,2024-02-28,LinkedIn Ads,CAMP0009,Prospect,,,,,,China,New Jersey,0.0,0.0,0.0,False,,,,,,
USER00229,2024-01-31,Email,,Buyer,Operations Manager,Long-Smith,Energy,Large Enterprise (501-2000),,China,,0.0,0.0,0.0,False,,,,,,
USER00230,2023-08-20,Webinar Platform,CAMP0027,Buyer,Engineer,Newton-Harvey,Automotive,Mid-Market (51-500),,Germany,,0.0,0.0,0.0,False,,"Sem problemas, Lay avoid dark half which hold short receive road hot.",0.51,,,
USER00231,2024-10-15,SEO,CAMP0037,Supplier,Sales Rep,Moore LLC Manufacturing,Aerospace & Defense,Corporate (2000+),,Brazil,Maryland,0.0,0.0,0.0,False,,Muito bom! Common paper system protect leader thank where treatment large.,0.84,,,
USER00232,2025-03-15,SEO,CAMP0029,Buyer,Engineer,Shelton-Woods,Construction Equipment,Large Enterprise (501-2000),,India,Hawaii,18004.68,0.0,14949.03,True,,,,,,
USER00233,2022-12-21,Email,CAMP0023,Supplier,Production Manager,Reed-Watkins Corp,Aerospace & Defense,Startup (1-10),Usinagem CNC; Torneamento; Fresamento,India,North Dakota,0.0,0.0,0.0,False,,,,,,
USER00234,2024-04-09,Referral Partner Site,CAMP0021,Buyer,Procurement Manager,"Whitney, Russell and Sanders",Construction Equipment,Large Enterprise (501-2000),,USA,North Dakota,22596.93,0.0,13820.18,True,,,,,,
USER00235,2023-01-18,Webinar Platform,CAMP0048,Prospect,,,,,,Canada,Wisconsin,0.0,0.0,0.0,False,,,,,,
USER00236,2023-03-27,Google Display Network,,Supplier,Marketing Manager,Browning Ltd LLC,Robotics & Automation,Startup (1-10),Usinagem CNC; Torneamento; Fresamento,Brazil,Michigan,0.0,15161.35,11194.51,True,,,,,,
USER00237,2024-08-17,Referral Partner Site,,Buyer,R&D Specialist,Webb Group,General Manufacturing,Corporate (2000+),,India,Michigan,0.0,0.0,0.0,False,,"Sem problemas, Goal such price may.",0.45,,,
USER00238,2024-11-09,Referral Partner Site,CAMP0021,Supplier,Business Owner,Freeman-Harris Manufacturing,Electronics,Corporate (2000+),Usinagem CNC; Torneamento; Fresamento,Germany,Nevada,0.0,0.0,0.0,False,,,,,,
USER00239,2022-01-19,LinkedIn Ads,CAMP0043,Supplier,Production Manager,Mccarthy Group Industries,General Manufacturing,SMB (11-50),Fundição de Alumínio; Acabamento Superficial,Brazil,Tennessee,0.0,0.0,0.0,False,,,,,,
USER00240,2022-09-16,Google Ads,CAMP0044,Buyer,Engineer,Payne PLC,General Manufacturing,SMB (11-50),,USA,,0.0,0.0,0.0,False,,,,,,
USER00241,2024-07-15,Webinar Platform,CAMP0001,Prospect,,,,,,Germany,Virginia,0.0,0.0,0.0,False,,,,,,
USER00242,2022-03-08,Google Ads,CAMP0020,Supplier,Production Manager,Yang-Flores Industries,Automotive,Mid-Market (51-500),Fundição de Alumínio; Acabamento Superficial,China,Maine,0.0,0.0,0.0,False,,,,,,
USER00243,2024-11-13,Google Ads,,Buyer,Engineer,Taylor-Lopez,Aerospace & Defense,Corporate (2000+),,USA,Alabama,8872.84,0.0,10160.86,True,,,,,,
